Month,Media,UV,PercentReach
January2017,New York Times Digital,579.084275928,0.707998742496952
January2017,NYTIMES.COM,579.048711472,0.707955260760058
January2017,IndiaTV Group Sites,570.595863729,0.697620658662683
January2017,DIVYABHASKAR.CO.IN,563.403587434,0.688827253653731
January2017,USA TODAY Network,562.137303415,0.687279072274329
January2017,MATHRUBHUMI.COM,550.760037181,0.67336902408002
January2017,MID-DAY.COM,540.397724945,0.660699876708177
January2017,SCROLL.IN,532.530152648,0.651080842788022
January2017,VIKATAN.COM,525.111715678,0.642010929712527
January2017,NBC News Digital,495.354845808,0.605629650986139
January2017,Independent & Evening Standard (ESi Media),483.114089887,0.590663884931808
January2017,Maharashtra Times,475.818037788,0.581743601777847
January2017,ANANDABAZAR.COM,472.842258606,0.57810536118596
January2017,Mirror Online,452.508138149,0.553244503601342
January2017,GREATANDHRA.COM,449.515293098,0.549585397974271
January2017,NEWINDIANEXPRESS.COM,414.773391501,0.50710933073309
January2017,HUFFINGTONPOST.COM,404.200763088,0.494183047059965
January2017,Atlantic Media,400.959046589,0.490219666771067
January2017,LOKMAT.COM,364.656056996,0.445834985561177
January2017,DAILYTHANTHI.COM,361.323020293,0.44175995556552
January2017,Punjab Kesari Group,349.827713867,0.427705589331551
January2017,TUPAKI.COM,344.407123402,0.42107827895145
January2017,STORYPICK.COM,337.674352997,0.41284667402206
January2017,DAILYHUNT.IN,327.597172297,0.400526133541003
January2017,Mashable,326.577983075,0.399280054658295
January2017,THEQUINT.COM,316.919355369,0.387471244517257
January2017,Weather Company The,313.641397006,0.383463554280387
January2017,National Geographic Sites,304.750498815,0.37259338390871
January2017,THENEWSMINUTE.COM,291.115520477,0.35592301671249
January2017,INDIATIMES.IN,290.929487902,0.355695569975221
January2017,DINAKARAN.COM,288.793118434,0.353083606639783
January2017,THEBETTERINDIA.COM,286.5410784,0.350330222411607
January2017,MEDIUM.COM,284.173704895,0.34743582942904
January2017,QZ.COM,281.029633007,0.343591831179465
January2017,INSISTPOST.COM,279.753209098,0.342031252590076
January2017,GETFORMSONLINE.COM,273.588211901,0.334493817290216
January2017,TOPYAPS.COM,271.877457697,0.332402218751796
January2017,MAALAIMALAR.COM,269.135870107,0.329050304968513
January2017,NEWS Corp Australia Sites,250.914023658,0.306771951181078
January2017,EXPRESS.CO.UK,250.062137701,0.305730420247882
January2017,Deccan Herald,246.558386299,0.30144667142278597
January2017,SUNNEWSLIVE.IN,240.110623396,0.293563521738007
January2017,NS7.TV,235.3982639,0.287802107145951
January2017,NEWSTREND.NEWS,233.008047008,0.284879785431863
January2017,TRIBUNEINDIA.COM,229.252678151,0.280288404627908
January2017,The Sun Online,229.106268422,0.28010940148738
January2017,PRESSKS.COM,227.141893002,0.277707721136238
January2017,Mumbai Mirror,221.49936208,0.270809062403233
January2017,CBS News,220.954786281,0.270143254338823
January2017,ABP.IN,216.267377995,0.264412345540204
January2017,WASHINGTONPOST.COM,214.975433248,0.26283279089803
January2017,THINKUR.COM,209.5354591,0.256181781682096
January2017,SKYMETWEATHER.COM,208.3256536,0.254702651945248
January2017,USNews,205.832070628,0.251653953022007
January2017,VOX.COM,189.325324255,0.231472511113449
January2017,SANDESH.COM,179.834386586,0.219868721796254
January2017,tronc,171.874700647,0.210137068097919
January2017,THEWIRE.IN,169.272571295,0.206955658438542
January2017,DINAMANI.COM,169.254933871,0.206934094610043
January2017,Fox News Digital Network,163.702129113,0.200145136682123
January2017,HPE.COM,158.165538109,0.193376001978422
January2017,The Economist Group,157.989086038,0.19316026853586
January2017,WorldNews Network,154.540905704,0.188944461887575
January2017,MISSTRAL.COM,154.477592708,0.188867054291798
January2017,FORBESINDIA.COM,151.858452547,0.185664846914574
January2017,FOXNEWS.COM,151.004390125,0.184620654996531
January2017,ESAKAL.COM,149.149694805,0.182353071487773
January2017,SATTRUMUN.COM,145.0753514,0.177371706724211
January2017,MYCITY4KIDS.COM,144.711907047,0.176927353189522
January2017,ALLINDIAROUNDUP.COM,143.156748097,0.175025988177981
January2017,NARENDRAMODI.IN,140.408047009,0.171665377305435
January2017,V6NEWS.TV,139.296472906,0.170306347022917
January2017,Graham Holdings,136.175623242,0.166490740677721
January2017,NPR,127.513429932,0.155900188964126
January2017,REPORTERLIVE.COM,126.638257471,0.154830187536677
January2017,POSTCARD.NEWS,125.556581693,0.153507711478445
January2017,Digital First Media,125.091761753,0.152939414346771
January2017,EENADUINDIA.COM,123.953983194,0.151548346029951
January2017,TELUGUSTOP.COM,122.202571103,0.149407038435241
January2017,WLIVENEWS.COM,116.018731804,0.141846566446118
January2017,AP2TG.COM,115.954679903,0.141768255451937
January2017,VCCIRCLE.COM,112.509546265,0.137556173748407
January2017,THEFAMOUSPEOPLE.COM,110.297964304,0.134852254280368
January2017,DIFFERENCEBETWEEN.NET,109.606630502,0.134007017269439
January2017,THELOGICALINDIAN.COM,108.679919897,0.132874004389842
January2017,DIFFERENCEBETWEEN.COM,108.359685699,0.132482480359725
January2017,MENTALFLOSS.COM,107.934283272,0.131962375781012
January2017,ALLEVENTS.IN,107.751046099,0.131738346751982
January2017,NAMANBHARAT.COM,107.528017103,0.131465667531923
January2017,CHAIBISKET.COM,103.606700498,0.126671396057666
January2017,NEWS24ONLINE.COM,101.972701,0.124673639188908
January2017,ADVOCATEKHOJ.COM,101.205730301,0.123735927161494
January2017,SILICONINDIA.COM,100.121984085,0.122410919748913
January2017,RECKONTALK.COM,98.880306999,0.12089282324376
January2017,DECCANREPORT.COM,98.216683895,0.12008146582541
January2017,OUTLOOKINDIA.COM,97.437662402,0.119129020282768
January2017,Mic,94.377039586,0.115387048353875
January2017,DAILYSTAR.CO.UK,94.364812065,0.115372098769071
January2017,RAJASTHANPATRIKA.COM,93.926864701,0.114836656527102
January2017,KIRANNEWSAGENCY.COM,93.569317994,0.114399513559381
January2017,TELEGRAPHINDIA.COM,92.160769697,0.112677397341626
January2017,FIRKEE.IN,91.212700564,0.11151827114555
January2017,Postmedia Network Canada Corp.,88.857412827,0.108638654438047
January2017,Aljazeera Media Network,88.338869597,0.108004674255832
January2017,MANGALAM.COM,87.274097197,0.106702864568395
January2017,ALJAZEERA.COM,86.292784598,0.105503094319108
January2017,RTIINDIA.ORG,85.784594503,0.104881772064014
January2017,INFOISINFO.CO.IN,85.774874398,0.104869888090639
January2017,NEWSNATION.IN,85.4690331,0.104495961076232
January2017,FREEPRESSJOURNAL.IN,83.108155203,0.101609509739618
January2017,New York Media,82.268633362,0.100583095394703
January2017,ANDHRAHEADLINES.COM,81.000617896,0.0990327971173827
January2017,VALAITAMIL.COM,80.516949102,0.0984414550413295
January2017,INDIAPRESS.ORG,79.875219406,0.0976568648932671
January2017,UDAYAVANI.COM,79.488485598,0.0971840372563808
January2017,NEWSROOMPOST.COM,79.098577869,0.0967073291271893
January2017,BUZZLE.COM,78.905163909,0.096470857777243
January2017,TAMILDAILYCALENDAR.COM,78.532699197,0.0960154757910928
January2017,Russia Today,76.082307054,0.0930195827441123
January2017,MYNETA.INFO,75.786772194,0.092658256564242
January2017,LIVEDAY.IN,75.754923594,0.0926193178990293
January2017,SAMBADEPAPER.COM,74.269232394,0.0908028853950503
January2017,INDIANMIRROR.COM,73.462881695,0.0898170266787371
January2017,New Yorker,73.154867855,0.0894404434758135
January2017,NEWYORKER.COM,73.154867855,0.0894404434758135
January2017,Adweek,73.045708498,0.0893069833030883
January2017,DW - Deutsche Welle,72.166739363,0.0882323399944329
January2017,NEWSWEEK.COM,70.605095044,0.0863230458553239
January2017,INFOELECTIONS.COM,70.031971599,0.0856223349308125
January2017,YOUTHKIAWAAZ.COM,69.000228698,0.0843609076967237
January2017,GULFNEWS.COM,68.144953695,0.083315233255568
January2017,KANNADAPRABHA.COM,68.049169999,0.0831981264040462
January2017,BLASTINGNEWS.COM,67.3516268,0.0823452976738274
January2017,INDIATRENDINGNOW.COM,67.140331703,0.0820869645275302
January2017,Rogers Digital Media Publishing,66.210378044,0.0809499866323916
January2017,KOLKATA24X7.COM,66.026691399,0.0807254080708945
January2017,EPW.IN,66.008402498,0.0807030477350196
January2017,SUMANASA.COM,65.669678096,0.0802889172523973
January2017,INDIAWATERPORTAL.ORG,65.619247803,0.0802272602785993
January2017,YOUTHENSNEWS.COM,65.581548297,0.0801811681915745
January2017,NYDAILYNEWS.COM,65.521382201,0.0801076080517474
January2017,NEWSHUNT.COM,65.509461001,0.0800930329804496
January2017,CBC-Radio Canada Sites,65.481277139,0.0800585748891421
January2017,VISHVATIMES.COM,65.218302601,0.0797370575384692
January2017,DAILYPIONEER.COM,65.044109205,0.0795240855921637
January2017,LIPSUM.COM,64.522004699,0.0788857513305269
January2017,NYPost Network,63.500566565,0.0776369228879802
January2017,UTTARPRADESH.ORG,62.594124699,0.0765286909294347
January2017,KHALEEJTIMES.COM,62.214836504,0.0760649664315218
January2017,GUJARATSAMACHAR.COM,61.985573798,0.0757846657666673
January2017,ELITEDAILY.COM,61.848528505,0.0756171117522647
January2017,POLIMERNEWS.COM,61.686734701,0.0754192997678308
January2017,NEWSFAST.IN,60.860855105,0.0744095646744632
January2017,SWARAJYAMAG.COM,60.677475002,0.0741853608966712
January2017,Sun-Times Media / CRWN ( Chicago Region-Wide Network ),60.119393779,0.0735030408605038
January2017,SOUTHLIVE.IN,59.950893599,0.0732970295414099
January2017,DHARUVU.COM,59.607677901,0.0728774079203603
January2017,TOLIVELUGU.COM,58.350630202,0.071340519030182
January2017,ASIANAGE.COM,57.643290496,0.0704757129161434
January2017,EVONEWS.COM,57.604284798,0.0704280238555313
January2017,DEEPIKA.COM,57.082651797,0.0697902660642995
January2017,GRAHAKSEVA.COM,56.636060398,0.06924425547129
January2017,ANCHORFREE.US,56.470291176,0.0690415830700533
January2017,PUDHARI.COM,55.944253804,0.0683984404164464
January2017,TEKNOBT.COM,55.739305393,0.0681478668414133
January2017,LIVEINDIA.LIVE,55.732068094,0.0681390183908439
January2017,Tribune Media,55.194292375,0.0674815242252714
January2017,PUBLICTV.IN,55.1789116,0.0674627194160039
January2017,DEFENCENEWS.IN,55.110782205,0.0673794232050858
January2017,GREATERKASHMIR.COM,55.048650101,0.0673034593888862
January2017,Australian Broadcasting Corp.,55.005043295,0.0672501449317412
January2017,DAIJIWORLD.COM,54.731494,0.0669156986949468
January2017,SANGBADPRATIDIN.IN,54.681356502,0.066854399697527
January2017,RAJIVDIXITJI.COM,53.679985807,0.0656301060630691
January2017,WEATHER-FORECAST.COM,53.280960397,0.0651422504948073
January2017,AKSHAYAPATRA.ORG,53.016216295,0.0648185696436927
January2017,THEDAILYBEAST.COM,52.795100911,0.0645482300397242
January2017,TELUGUGLOBAL.IN,52.507492802,0.0641965952467097
January2017,NYPOST.COM,51.660298741,0.0631608007090706
January2017,BARTAMANPATRIKA.COM,51.590085698,0.0630749569930222
January2017,AJITJALANDHAR.COM,51.1630232,0.0625528227819575
January2017,JANTAKAREPORTER.COM,50.754383349,0.0620532124270079
January2017,KOODAL.COM,50.328686945,0.0615327484267819
January2017,NARADANEWS.COM,50.106197501,0.0612607288726014
January2017,THENATIONAL.AE,49.7755985,0.0608565326498605
January2017,MANITHAN.COM,49.568612003,0.0606034672746092
January2017,NEWSTIG.COM,49.2690031,0.0602371600972558
January2017,SALON.COM,48.647197198,0.0594769291343486
January2017,DRUGSUPDATE.COM,48.519169997,0.0593204007997325
January2017,KAIRALINEWSONLINE.COM,48.2686373,0.0590140950653105
January2017,KONYADAGUNDEM.COM,48.248900104,0.0589899640181912
January2017,TAXINDIAONLINE.COM,48.230205249,0.0589671073557306
January2017,INSPIREMORE.COM,47.886099074,0.0585463970216518
January2017,TOP10WALA.IN,47.452949299,0.0580168203973834
January2017,CARAVANALIVE.COM,47.3835799,0.0579320081355049
January2017,MADHYAMAM.COM,46.95462217,0.057407556780065
January2017,SMH.COM.AU,46.796498221,0.0572142316256715
January2017,NEWSEPAPERS.COM,46.631915697,0.0570130101025309
January2017,MANCHESTEREVENINGNEWS.CO.UK,46.317663009,0.0566287991730013
January2017,SPH Digital News,46.224480747,0.0565148728809891
January2017,MYPETROLPRICE.COM,45.826244798,0.056027982521797
January2017,STUFF.CO.NZ,45.730118849,0.0559104572256659
January2017,NEWSX.COM,45.261448402,0.0553374523956008
January2017,TELUGUMIRCHI.COM,45.095025708,0.0551339810478663
January2017,UNIVERSETODAY.COM,44.923875299,0.0549247295116272
January2017,DOWNTOEARTH.ORG.IN,44.6109135,0.0545420968459646
January2017,KONYASONHABER.COM,44.385756403,0.0542668157717466
January2017,Nikkei,44.072933957,0.0538843534815421
January2017,Torstar Digital,44.053880868,0.0538610588358171
January2017,EASTCOASTDAILY.COM,43.464008604,0.0531398705070948
January2017,MYNEWSWIRE.CO,43.1825703,0.0527957790274857
January2017,PRESSREADER.COM,42.609794895,0.0520954936228728
January2017,OPINDIA.COM,42.376574302,0.0518103539749282
January2017,DAILYEXCELSIOR.COM,42.273345,0.0516841439929912
January2017,LARAZONSANLUIS.COM,41.708548594,0.0509936138545688
January2017,MERINEWS.COM,41.70716056,0.0509919168194957
January2017,Boston Globe Media Sites,41.694410169,0.0509763279645231
January2017,THEDIPLOMAT.COM,41.669433102,0.0509457905578582
January2017,Politico,41.011618593,0.0501415348311388
January2017,TRIBUNE.COM.PK,40.911917998,0.0500196391091852
January2017,GateHouse Digital,40.643234171,0.049691141480165
January2017,SUCCESS.COM,40.508615784,0.049526554644233
January2017,Globe And Mail,40.036516716,0.0489493579211095
January2017,POLITICALCINEMA.COM,39.958793096,0.048854331639944903
January2017,CITIZENMATTERS.IN,39.835062295,0.0487030561604376
January2017,NETIAP.COM,39.6458313,0.0484716989779502
January2017,Bloomberg.com - Politics,39.287929912,0.0480341223709256
January2017,MALAYALIVARTHA.COM,39.0107774,0.0476952707768956
January2017,TAMILVOICE.COM,38.633763693,0.0472343271084937
January2017,ULTRASURFING.COM,38.580525502,0.0471692371486249
January2017,INDIANEWSBULLETIN.COM,38.287447299,0.0468109145213273
January2017,LEGALLYINDIA.COM,38.034635897,0.0465018228016151
January2017,Voice Of America,37.511509212,0.0458622388057397
January2017,KERALAKAUMUDI.COM,37.472882506,0.0458150131074923
January2017,ANDHRABULLETIN.COM,37.222052801,0.0455083442458032
January2017,ODISHATV.IN,37.207161602,0.045490138000867
January2017,DAILYDOT.COM,36.804703873,0.0449980860183062
January2017,THEREPORTERTIMES.COM,36.5823612,0.0447262459089626
January2017,Zealot Networks,36.552013822,0.0446891426644864
January2017,THESTATESMAN.COM,36.070220479,0.0441000935482058
January2017,IJSER.ORG,36.045836996,0.0440702818679041
January2017,Sputnik Sites,35.999967634,0.0440142011695237
January2017,GEOURDU.COM,35.080717504,0.0428903095994458
January2017,NEWKERALA.COM,34.889801791,0.0426568926507464
January2017,SATYAVIJAYI.COM,34.839517907,0.0425954146791976
January2017,PTINEWS.COM,34.67794121,0.042397868133646
January2017,Independent News & Media,34.268947602,0.0418978252690919
January2017,SCMP.COM,33.925534774,0.0414779626333957
January2017,DEKHNEWS.COM,33.888459202,0.0414326333791844
January2017,ABDULKALAM.COM,33.748214404,0.0412611675930229
January2017,DAILYINDIANHERALD.COM,33.405323795,0.0408419434315708
January2017,CORPORATELAWREPORTER.COM,33.340148706,0.04076225920775
January2017,The Local Europe,33.231716972,0.0406296886398552
January2017,ISIXSIGMA.COM,33.191335101,0.0405803170456397
January2017,TRUEACTIVIST.COM,33.176977303,0.0405627629462597
January2017,INDIASAMVAD.CO.IN,33.005826902,0.0403535114198015
January2017,DAINIKBHASKAR.COM,32.656901462,0.0399269089665588
January2017,Ad Progress Network,32.5404751,0.0397845640241799
January2017,KHASKHABAR.COM,32.133386202,0.0392868498919725
January2017,SAAMANA.COM,32.036451205,0.0391683354393568
January2017,DOOLNEWS.COM,31.885745899,0.0389840804499347
January2017,SMITHSONIANMAG.COM,31.819264084,0.0389027985996488
January2017,E-PAPERVIEW.COM,31.675480001,0.0387270056206529
January2017,UNIINDIA.COM,31.505035432,0.0385186170569606
January2017,REVIEWSOK.COM,31.483974501,0.03849286758787
January2017,NEWSONAIR.COM,31.435285295,0.0384333392980267
January2017,LAWZONLINE.COM,31.240056997,0.0381946497061494
January2017,RASHTRADEEPIKA.COM,30.719547204,0.0375582651690096
January2017,NewsNow Publishing,30.528485102,0.0373246692425133
January2017,AKILANEWS.COM,30.209082595,0.036934162052616
January2017,KNOWYOURTIN.COM,29.982477198,0.0366571102610406
January2017,APMESSENGER.COM,29.976008402,0.036649201395917
January2017,Johnston Press Plc,29.695206234,0.0363058876675036
January2017,IFLSCIENCE.COM,29.638570887,0.0362366442842454
January2017,ALLINDIABLOG.ORG,29.633117803,0.0362299772466911
January2017,BREITBART.COM,29.516051278,0.0360868496296346
January2017,INDIARETAILING.COM,29.495619001,0.0360618687641134
January2017,UPDATEBRO.COM,29.422851904,0.0359729024161866
January2017,THEHILL.COM,28.399046163,0.0347211792951823
January2017,MEDIAONETV.IN,28.325697504,0.0346315019192034
January2017,ASSAMTRIBUNE.COM,28.086654103,0.0343392432025616
January2017,BARANDBENCH.COM,27.795170605,0.03398287028998
January2017,LENTA.RU,27.709937403,0.0338786626602041
January2017,PROJECTSTODAY.COM,27.590755597,0.0337329488629484
January2017,Foreca,27.527175201,0.0336552143391724
January2017,The Star Online,27.433960323,0.0335412481702581
January2017,DESIBLITZ.COM,27.318149053,0.033399655250306
January2017,MediaCorp Network,27.200060199,0.0332552777156183
January2017,EPAPERVIJAYAVANI.IN,27.155332597,0.0332005929533354
January2017,TELUGU360.COM,27.087411497,0.0331175514075916
January2017,E-PAPERVIEW.NET,26.836048397,0.0328102304076819
January2017,WORLDWEATHERONLINE.COM,26.828602797,0.0328011272846025
January2017,DESHABHIMANI.COM,26.628971901,0.0325570549980514
